site,lon,lat,sp1,sp2,sp3,wc1,wc2,wc3,wc4,wc5,wc6,wc7,wc8,wc9,wc10,wc11,wc12,wc13,wc14,wc15,wc16,wc17,wc18,wc19,lc1,lc2,lc3,lc4,lc5,lc6,lc7,lc8,lc10,lc11,lc12,lc13,lc14
236151,-76.125,49.625,1,0,0,10.325555801391602,87,195.58555603027344,12090.8134765625,222.977783203125,-223.2544403076172,446.25555419921875,131.1588897705078,-140.59222412109375,163.7755584716797,-163.65554809570312,929.28778076171875,119.1322250366211,36.33333206176758,35.532222747802734,342.8133239746094,127.07888793945312,337.5322265625,127.9544448852539,65,0,0,0,0,0,0,0,0,30,0,55,2
236152,-76.125,49.875,1,0,0,7.384444236755371,87,194.62445068359375,12132.9287109375,220.53334045410156,-226.65333557128906,447.19000244140625,127.8133316040039,-135.3955535888672,161.12889099121094,-167.42111206054688,959.81109619140625,123.39666748046875,37.782222747802734,36.21555709838867,355.7855529785156,130.76666259765625,351.17889404296875,132.1666717529297,63,0,0,0,0,0,0,0,0,29,0,55,2
236159,-76.125,51.625,1,0,0,-4.4066667556762695,82.71111297607422,185.54556274414062,12300.57421875,207.3977813720703,-237.93777465820312,445.3399963378906,110.3677749633789,-170.10556030273438,149.65777587890625,-184.0722198486328,862.2266845703125,115.01222229003906,31.886667251586914,41.27111053466797,334.685546875,108.28221893310547,319.8766784667969,108.76667022705078,70,0,0,0,0,0,0,0,0,26,0,46,2
236160,-76.125,51.875,1,0,0,-6.4877777099609375,82.00111389160156,184.81333923339844,12291.728515625,204.96556091308594,-239.16111755371094,444.10888671875,106.43111419677734,-179.72000122070312,147.3155517578125,-186.37110900878906,848.11334228515625,114.15555572509766,30.8255558013916,42.052223205566406,333.3599853515625,104.80889129638672,313.3699951171875,104.99888610839844,72,0,0,0,0,0,0,0,0,27,0,46,2
236161,-76.125,52.125,1,0,0,-7.921111106872559,81.66777801513672,184.00778198242188,12296.4306640625,203.477783203125,-239.9177703857422,443.3944396972656,105.03333282470703,-183.65333557128906,145.82333374023438,-188.25,800.8466796875,109.00333404541016,28.52666664123535,42.44111251831055,318.16888427734375,96.945556640625,293.0333251953125,97.08555603027344,99,0,0,0,0,0,0,0,0,0,0,29,1
236163,-76.125,52.625,0,0,0,-8.726666450500488,80.75666809082031,181.72222900390625,12357.7734375,203.5,-240.13221740722656,443.6822204589844,105.0977783203125,-190.55332946777344,145.60777282714844,-190.61444091796875,783.51666259765625,111.62889099121094,26.886667251586914,44.64777755737305,323.9244384765625,91.812225341796875,284.901123046875,91.8133316040039,88,0,0,0,0,0,0,0,0,0,0,30,1
236164,-76.125,52.875,1,0,0,-10.912221908569336,80,180.67999267578125,12372.1845703125,201.5822296142578,-241.70111083984375,443.260009765625,103.33222198486328,-193.14222717285156,143.4744415283203,-193.44444274902344,761.1533203125,110.33999633789062,25.72888946533203,45.38888931274414,319.01220703125,87.839996337890625,276.7311096191406,87.84666442871094,96,0,0,0,0,0,0,0,0,0,0,30,1
236167,-76.125,53.625,1,0,0,-17.98555564880371,78.17888641357422,176.21221923828125,12500.0146484375,196.52000427246094,-247.86666870117188,444.4122314453125,99.018890380859375,-201.86778259277344,138.48777770996094,-203.44444274902344,745.31890869140625,114.43111419677734,24.488889694213867,48.85222244262695,329.4911193847656,83.26222229003906,299.4666748046875,83.3022232055664,95,0,0,0,0,0,0,0,0,0,0,29,1
236177,-76.125,56.125,0,0,0,-35.63111114501953,56.88222122192383,143.83111572265625,11599.6484375,149.44332885742188,-246.00555419921875,395.45220947265625,85.00333404541016,-95.92778015136719,112.42666625976562,-212.54556274414062,648.45330810546875,96.25444793701172,25.610000610351562,44.22999954223633,282.1833190917969,78.06444549560547,258.19110107421875,93.89111328125,59,0,0,0,0,0,0,0,0,0,0,31,1
236697,-75.875,44.125,1,1,1,81.76667022705078,78.285552978515625,213.65444946289062,9794.0751953125,259.9866638183594,-106.3677749633789,366.3833312988281,47.56888961791992,-19.136667251586914,209.70333862304688,-57.12444305419922,948.57220458984375,95.10888671875,65.26444244384766,11.532221794128418,273.6877746582031,197.90444946289062,241.16000366210938,207.631103515625,0,0,16,0,4,22,0,7,6,41,0,61,5
236698,-75.875,44.375,1,1,0,80.64778137207031,79.40666961669922,212.368896484375,9970.0078125,261.7044372558594,-111.98777770996094,373.6933288574219,162.1522216796875,-22.733333587646484,210.35556030273438,-60.942222595214844,874.675537109375,84.87000274658203,58.45222091674805,11.05555534362793,249.06777954101562,181.9499969482422,232.1300048828125,184.46556091308594,0,0,5,0,0,10,0,3,4,56,0,71,6
236699,-75.875,44.625,1,0,0,76.59889221191406,80.78666687011719,212.7977752685547,10111.443359375,260.29443359375,-119.91889190673828,380.1700134277344,181.6588897705078,-33.483333587646484,207.64222717285156,-67.1611099243164,854.07110595703125,83.68333435058594,57.11555480957031,10.94111156463623,245.1888885498047,177.32444763183594,241.0288848876953,178.74000549316406,32,0,2,0,0,14,0,7,13,27,0,54,4
236700,-75.875,44.875,1,0,0,73.69999694824219,82.33333587646484,212.9566650390625,10261.64453125,260.0310974121094,-126.6522216796875,386.727783203125,205.4166717529297,-46.4033317565918,206.1677703857422,-72.27555847167969,840.2410888671875,84.10333251953125,57.09111022949219,11.088889122009277,245.25332641601562,175.25,245.22000122070312,176.0255584716797,44,0,1,0,0,9,0,4,8,29,0,55,4
236701,-75.875,45.125,1,0,0,70.72888946533203,83.40110778808594,212.39999389648438,10410.474609375,259.6700134277344,-133.10777282714844,392.7144470214844,193.09445190429688,-75.70222473144531,204.58999633789062,-77.30777740478516,833.239990234375,80.30333709716797,56.2599983215332,10.005555152893066,237.59555053710938,175.05221557617188,235.67555236816406,175.08999633789062,35,0,1,0,0,8,0,9,12,30,0,107,6
236702,-75.875,45.375,1,1,1,68.377777099609375,84,211.19444274902344,10564.470703125,259.48333740234375,-138.727783203125,398.2300109863281,172.50222778320312,-74.15666961669922,203.9955596923828,-81.79444122314453,876.13665771484375,82.054443359375,58.11555480957031,9.634444236755371,244.80332946777344,183.1888885498047,235.9388885498047,183.64666748046875,30,0,0,0,8,7,0,7,10,28,0,190,7
236703,-75.875,45.625,1,0,1,58.63333511352539,84.22110748291016,210.69667053222656,10628.408203125,250.63555908203125,-149.96888732910156,400.6300048828125,168.38221740722656,-78.47777557373047,194.87889099121094,-92.3155517578125,952.4766845703125,89.37999725341797,61.8488883972168,10.896666526794434,266.4144592285156,194.59555053710938,258.727783203125,195.4411163330078,56,0,0,0,0,4,0,0,1,35,0,127,6
236704,-75.875,45.875,1,0,0,53.594444274902344,84.66889190673828,209.17555236816406,10741.388671875,246.87445068359375,-157.2866668701172,404.1611022949219,187.2866668701172,-92.6322250366211,191.02000427246094,-98.9588851928711,990.83111572265625,95.38777923583984,63.98666763305664,12.161110877990723,283.99444580078125,200.0388946533203,278.0233459472656,200.28555297851562,62,0,0,0,0,2,0,0,0,31,0,55,4
236705,-75.875,46.125,1,0,0,52.9466667175293,84.4800033569336,206.67555236816406,10901.005859375,248.02999877929688,-160.87222290039062,408.8133239746094,191.80111694335938,-100.81222534179688,192.2111053466797,-101.85444641113281,963.83447265625,97.18111419677734,60.168888092041016,14.756667137145996,288.46221923828125,187.65333557128906,280.8466796875,187.68666076660156,57,0,0,0,0,2,0,0,0,28,0,55,4
236706,-75.875,46.375,1,0,0,49.43000030517578,84.0111083984375,204.73666381835938,11014.2236328125,245.54888916015625,-166.4788818359375,412.0255432128906,189.37222290039062,-93.61333465576172,189.8866729736328,-107.05333709716797,938.28558349609375,97.35888671875,55.552223205566406,17.89444351196289,290.3033447265625,173.62889099121094,282.27667236328125,174.44000244140625,61,0,0,0,0,2,0,0,0,31,0,55,4
236707,-75.875,46.625,1,0,0,44.56444549560547,84,203.27333068847656,11095.5498046875,241.24777221679688,-172.9344482421875,414.1644592285156,184.26666259765625,-68.07666778564453,185.87777709960938,-113.17666625976562,954.4566650390625,101.77111053466797,57.14666748046875,19.33222198486328,300.9222106933594,174.84666442871094,295.91888427734375,179.62110900878906,63,0,0,0,0,0,0,0,0,30,0,55,3
236708,-75.875,46.875,1,0,0,41.16222381591797,84,201.7611083984375,11181.4580078125,238.46665954589844,-177.89111328125,416.368896484375,163.53555297851562,-69.48332977294922,183.3655548095703,-117.87999725341797,907.888916015625,99.20333099365234,54.12555694580078,20.25666618347168,288.8666687011719,163.7022247314453,284.3377685546875,171.50889587402344,47,0,0,0,0,0,0,0,0,20,0,48,3
236709,-75.875,47.125,1,0,0,32.76222229003906,84,201.39666748046875,11191.615234375,229.76889038085938,-186.5655517578125,416.32000732421875,146.35556030273438,-76.63666534423828,174.96221923828125,-126.57555389404297,970.138916015625,108.18222045898438,57.57555389404297,21.378889083862305,313.55889892578125,173.8766632080078,307.5888977050781,183.85556030273438,67,0,0,0,0,0,0,0,0,30,0,59,3
236710,-75.875,47.375,1,0,0,27.184444427490234,84,200.85333251953125,11233.078125,224.40110778808594,-192.88999938964844,417.2844543457031,140.09889221191406,-81.4111099243164,169.8088836669922,-132.8733367919922,994.17669677734375,112.96111297607422,58.63444519042969,22.5977783203125,325.8377685546875,176.97666931152344,320.56109619140625,188.4422149658203,76,0,0,0,0,0,0,0,0,21,0,33,2
236711,-75.875,47.625,1,0,0,23.282222747802734,84,200.16221618652344,11295.650390625,221.09555053710938,-197.96221923828125,418.99554443359375,145.69667053222656,-87.24222564697266,166.58444213867188,-137.88999938964844,991.54779052734375,114.87000274658203,57.08444595336914,23.461111068725586,327.804443359375,174.62110900878906,325.0844421386719,185.5577850341797,67,0,0,0,0,0,0,0,0,29,0,48,2
236713,-75.875,48.125,1,0,0,17.233333587646484,84.37999725341797,199.02999877929688,11462.1796875,217.586669921875,-206.72222900390625,424.3222351074219,161.12889099121094,-95.15333557128906,162.62110900878906,-146.62110900878906,989.44110107421875,119.20777893066406,52.31888961791992,25.663333892822266,335.99444580078125,167.10556030273438,335.9322204589844,175.44667053222656,68,0,0,0,0,0,0,0,0,29,0,48,2
236719,-75.875,49.625,0,0,0,10.50333309173584,87,194.8977813720703,12092.806640625,222.8322296142578,-223.10333251953125,445.9322204589844,123.81444549560547,-117.4800033569336,163.85000610351562,-163.62110900878906,943.36553955078125,119.6611099243164,39.21111297607422,34.804443359375,346.87445068359375,132.91111755371094,339.61334228515625,135.3222198486328,60,0,0,0,0,0,0,0,0,28,0,55,2
236722,-75.875,50.375,1,0,0,1.1699999570846558,85.69444274902344,191.6366729736328,12183.6904296875,213.7322235107422,-233.04222106933594,446.74444580078125,123.22000122070312,-129.02667236328125,155.05111694335938,-175.0822296142578,932.1844482421875,119.69666290283203,38.148887634277344,36.82666778564453,347.5566711425781,127.55999755859375,342.598876953125,130.2899932861328,68,0,0,0,0,0,0,0,0,30,0,48,2
236726,-75.875,51.375,1,0,0,-5.173333168029785,82.97666931152344,186.30667114257812,12264.9775390625,206.24110412597656,-238.82666015625,445.086669921875,122.836669921875,-169.9711151123047,148.78334045410156,-183.91000366210938,874.73779296875,115.75444793701172,33.8466682434082,39.723331451416016,333.8155517578125,114.17222595214844,328.33221435546875,114.56777954101562,96,0,0,0,0,0,0,0,0,0,0,29,1
236727,-75.875,51.625,1,0,0,-5.2588887214660645,82.13111114501953,184.94332885742188,12288.4921875,206.0655517578125,-238.63333129882812,444.727783203125,108.13333129882812,-169.17222595214844,148.8155517578125,-184.68222045898438,859.96002197265625,113.73110961914062,32.35333251953125,40.782222747802734,332.39666748046875,109.68777465820312,319.0633239746094,110.13111114501953,96,0,0,0,0,0,0,0,0,0,0,30,1
236729,-75.875,52.125,1,0,0,-6.996666431427002,81.0433349609375,183.0388946533203,12313.8125,204.2111053466797,-239.3877716064453,443.6444396972656,106.03666687011719,-187.22555541992188,147.0399932861328,-187.41000366210938,821.183349609375,111.26555633544922,29.641111373901367,42.483333587646484,326.0133361816406,100.83555603027344,304.27667236328125,100.8388900756836,99,0,0,0,0,0,0,0,0,0,0,29,1
236734,-75.875,53.375,1,0,0,-15.968889236450195,78.79777526855469,177.51889038085938,12434.9736328125,197.32888793945312,-245.90554809570312,443.1777648925781,99.71333312988281,-197.46888732910156,139.4711151123047,-199.79222106933594,752.93109130859375,113.40110778808594,24.954444885253906,47.7944450378418,327.61334228515625,85.38777923583984,300.7844543457031,85.445556640625,82,0,0,0,0,0,0,0,0,0,0,30,1
236735,-75.875,53.625,1,0,0,-19.084444046020508,78,175.92111206054688,12483.244140625,195.01222229003906,-248.77000427246094,443.8188781738281,97.78666687011719,-203.3000030517578,137.2644500732422,-203.94000244140625,728.55999755859375,110.93555450439453,23.955554962158203,48.5011100769043,320.401123046875,81.70999908447266,293.7366638183594,81.72222137451172,57,0,0,0,0,0,0,0,0,0,0,32,1
236736,-75.875,53.875,1,0,0,-21.49222183227539,77.47888946533203,174.1122283935547,12557.5244140625,193.78778076171875,-251.3077850341797,445.1377868652344,96.65110778808594,-202.99221801757812,136.0911102294922,-207.8000030517578,710.80999755859375,109.65888977050781,23.29777717590332,49.27555465698242,316.913330078125,79.00777435302734,289.7244567871094,79.15666961669922,90,0,0,0,0,0,0,0,0,0,0,30,1
236737,-75.875,54.125,1,0,0,-23.65333366394043,77,172.12777709960938,12645.884765625,193.0044403076172,-253.7644500732422,446.76556396484375,95.99333190917969,-209.31222534179688,135.33778381347656,-211.6344451904297,687.824462890625,106.50333404541016,22.523332595825195,49.828887939453125,308.6077880859375,75.95555877685547,283.2966613769531,76.00777435302734,93,0,0,0,0,0,0,0,0,0,0,33,1
237265,-75.625,44.125,1,1,1,78.67222595214844,79.07666778564453,215.0577850341797,9815.4765625,257.2644348144531,-110.60111236572266,367.86444091796875,123.87333679199219,-22.175556182861328,206.36778259277344,-60.481109619140625,1052.158935546875,104.38555908203125,70.53333282470703,11.688888549804688,302.4377746582031,215.91888427734375,278.7200012207031,223.82000732421875,2,0,9,3,0,12,0,4,3,63,0,76,6
237266,-75.625,44.375,1,1,1,79.7411117553711,79.964447021484375,213.3322296142578,9996.109375,261.0722351074219,-113.89111328125,374.9488830566406,174.75,-34.106666564941406,209.3322296142578,-62.2066650390625,943.13555908203125,93.1844482421875,61.60222244262695,12.172222137451172,276.54998779296875,191.75111389160156,257.92999267578125,193.14111328125,2,0,7,3,0,12,0,4,2,64,0,77,6
237267,-75.625,44.625,1,1,0,77.763336181640625,81.13111114501953,212.81222534179688,10146.521484375,261.6222229003906,-119.75666809082031,381.3677673339844,173.82777404785156,-29.52666664123535,208.8088836669922,-66.46333312988281,899.6099853515625,88.82777404785156,58.95111083984375,12.203332901000977,264.7677917480469,181.7644500732422,253.89999389648438,183.58111572265625,0,0,6,0,0,16,0,6,8,49,0,67,5
237268,-75.625,44.875,1,0,0,74.736663818359375,82.26444244384766,212.20333862304688,10288.3291015625,261.1944580078125,-126.19444274902344,387.39666748046875,177.93333435058594,-43.65444564819336,207.25222778320312,-71.53221893310547,882.66998291015625,86.43333435058594,59.28333282470703,11.402222633361816,256.054443359375,181.70889282226562,253.04110717773438,182.7322235107422,41,0,0,0,0,11,0,5,10,29,0,56,4
237269,-75.625,45.125,1,0,0,72.23555755615234,83.09333038330078,211.51889038085938,10439.115234375,261.1199951171875,-132.1744384765625,393.3022155761719,188.0111083984375,-75.76222229003906,206.37777709960938,-76.14444732666016,897.7188720703125,85.97666931152344,59.831111907958984,10.821110725402832,256.19110107421875,186.28334045410156,249.1155548095703,186.29222106933594,19,0,3,0,1,13,0,15,21,25,0,83,5
237270,-75.625,45.375,1,1,0,69.66222381591797,83.96221923828125,210.17111206054688,10592.169921875,260.77667236328125,-137.94667053222656,398.73779296875,181.57888793945312,-79.23999786376953,205.54666137695312,-80.84111022949219,923.7589111328125,86.65555572509766,60.697776794433594,10.377778053283691,259.0033264160156,191.39222717285156,251.63555908203125,191.46221923828125,35,0,0,0,20,6,0,7,10,18,0,56,4
237271,-75.625,45.625,1,0,0,60.80666732788086,84,209.5066680908203,10670.5244140625,253.07000732421875,-148.58444213867188,401.6266784667969,161.24667358398438,-68.388885498046875,197.59555053710938,-90.7411117553711,957.381103515625,92.34666442871094,60.67555618286133,12.221111297607422,274.3922119140625,191.6888885498047,257.5788879394531,192.69332885742188,53,0,0,0,0,9,0,1,3,30,0,52,4
237272,-75.625,45.875,1,0,0,53.81111145019531,84,208.28111267089844,10764.490234375,247.14111328125,-157.5366668701172,404.69110107421875,179.7933349609375,-94.62444305419922,191.56666564941406,-99.0522232055664,979.643310546875,96.71778106689453,61.96555709838867,12.94777774810791,283.4800109863281,194.8077850341797,269.2866516113281,194.97000122070312,62,0,0,0,0,1,0,0,0,30,0,55,4
237273,-75.625,46.125,1,0,0,48.69444274902344,84,206.53443908691406,10872.0654296875,243.11666870117188,-164.79556274414062,407.90887451171875,186.27333068847656,-101.60333251953125,187.55332946777344,-105.78111267089844,975.4588623046875,100.28221893310547,60.18000030517578,15.079999923706055,292.8466796875,187.94444274902344,278.6222229003906,188.10888671875,62,0,0,0,0,0,0,0,0,30,0,55,4
